"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.372319458E0,-1.130604638E1,-4.934145446E0,-2.715909464E0,1.263125648E1
2.382305458E0,-1.101231618E1,-4.168611601E0,-2.857043416E0,1.211656417E1
2.392291458E0,-1.016188310E1,-3.312147120E0,-2.646595108E0,1.101084249E1
2.402276458E0,-8.923187885E0,-2.761779701E0,-1.921005931E0,9.536297654E0
2.412262458E0,-7.703465132E0,-2.504045545E0,-1.105805251E0,8.175354695E0
2.422247458E0,-6.838961315E0,-2.400134676E0,-3.427605656E-1,7.255999113E0
2.432233458E0,-6.329564751E0,-2.401692958E0,3.130678198E-1,6.777132909E0
2.442218083E0,-6.160638106E0,-2.391055704E0,7.035214922E-1,6.645716797E0
2.452204083E0,-6.247391490E0,-2.202653738E0,7.206821930E-1,6.663405041E0
2.462190083E0,-6.555254411E0,-1.953317937E0,4.863904014E-1,6.857360059E0
2.472175083E0,-6.713643204E0,-1.908380331E0,1.791127869E-1,6.981905324E0
2.482161083E0,-6.662128649E0,-1.948080586E0,-8.097575068E-2,6.941580021E0
2.492146083E0,-6.500397588E0,-1.956886493E0,-1.671920684E-1,6.790620497E0
2.502132083E0,-6.137319410E0,-2.073478219E0,-2.042432427E-2,6.478149320E0
2.512118083E0,-5.614021676E0,-2.416737260E0,2.419893587E-1,6.116896043E0
2.522103083E0,-5.234355531E0,-2.890305009E0,4.475409159E-1,5.996051513E0
2.532089083E0,-5.311936973E0,-3.305440949E0,6.037507439E-1,6.285469691E0
2.542074083E0,-6.027609857E0,-3.691930209E0,6.831243575E-1,7.101344108E0
2.552060083E0,-7.245702406E0,-4.018962641E0,5.166874570E-1,8.301760657E0
2.562045083E0,-8.464535798E0,-4.405360100E0,3.951001623E-1,9.550479989E0
2.572031083E0,-9.477560062E0,-4.843983135E0,4.728008875E-1,1.065419439E1
2.582017083E0,-9.915888398E0,-5.387466043E0,6.835497424E-1,1.130561247E1
2.592002083E0,-9.817935841E0,-5.896564398E0,8.946067455E-1,1.148745651E1
2.601988083E0,-9.519481090E0,-6.401236412E0,1.168375721E0,1.153089110E1
2.611973083E0,-9.124844320E0,-6.954927388E0,1.786787481E0,1.161147744E1
2.621959083E0,-8.684607453E0,-7.490360434E0,2.692009262E0,1.178027249E1
2.631945083E0,-8.389313707E0,-7.935881429E0,3.592180510E0,1.209390588E1
2.641930083E0,-8.053372457E0,-8.428029292E0,4.452576074E0,1.247853835E1
2.651916083E0,-7.533170239E0,-9.057849262E0,5.236078706E0,1.289223826E1
2.661901083E0,-7.171038725E0,-9.571231872E0,5.794191931E0,1.328927899E1
2.671887083E0,-6.716281468E0,-1.007030401E1,6.235880077E0,1.361637470E1
2.681872083E0,-6.048817123E0,-1.073034239E1,6.641888512E0,1.399439600E1
2.691858083E0,-5.374709172E0,-1.130831861E1,7.081312616E0,1.438438587E1
2.701844083E0,-4.660613868E0,-1.182740050E1,7.478577125E0,1.474916404E1
2.711829083E0,-3.867763585E0,-1.230435905E1,7.740296159E0,1.504224157E1
2.721815083E0,-3.420652439E0,-1.264543766E1,7.772117876E0,1.523199833E1
2.731800083E0,-3.338219855E0,-1.286059181E1,7.441757208E0,1.522886351E1
2.741786083E0,-3.070230267E0,-1.325365217E1,6.716372684E0,1.517218744E1
2.751772083E0,-3.037001710E0,-1.381678348E1,6.049557381E0,1.538583860E1
2.761757083E0,-3.652479630E0,-1.428720133E1,5.665263165E0,1.579746613E1
2.771743083E0,-3.507438276E0,-1.486214167E1,5.660130479E0,1.628565183E1
2.781728083E0,-1.834761547E0,-1.508338043E1,5.744186543E0,1.624408798E1
2.791714083E0,1.431393714E0,-1.421853748E1,5.541784004E0,1.532733068E1
2.801699083E0,5.968049533E0,-1.239667957E1,4.543735043E0,1.448933427E1
2.811685083E0,9.781058621E0,-1.016920615E1,3.126017967E0,1.445177670E1
2.821671083E0,1.059911917E1,-8.215549661E0,2.855025834E0,1.371086270E1
2.831656083E0,7.860883872E0,-7.159143149E0,4.587645879E0,1.157986704E1
2.841642083E0,3.270695039E0,-7.613430875E0,7.144387116E0,1.094093428E1
2.851627083E0,9.601128101E-3,-8.509093335E0,8.200926359E0,1.181778129E1
2.861613083E0,5.953810394E-2,-8.890093229E0,6.894869467E0,1.125062342E1
2.871599083E0,2.053877767E0,-9.628141068E0,4.543392397E0,1.084259788E1
2.881584083E0,4.838013128E0,-1.051688159E1,2.315452375E0,1.180561261E1
2.891570083E0,9.416117520E0,-1.052454846E1,2.388035032E-1,1.412396604E1
2.901555083E0,1.467475011E1,-9.397736798E0,-6.145865116E-1,1.743684215E1
2.911541083E0,1.866410888E1,-8.071474852E0,6.033008006E-1,2.034358961E1
2.921526083E0,2.100214379E1,-6.750409327E0,2.905482042E0,2.225084033E1
2.931512083E0,2.202103982E1,-5.207166563E0,5.075455692E0,2.319053749E1
2.941498083E0,2.189701804E1,-4.374669819E0,6.611123972E0,2.328785296E1
2.951483083E0,2.161411104E1,-4.205423917E0,6.644891058E0,2.300021659E1
2.961469083E0,2.144389391E1,-4.311408209E0,4.933273042E0,2.242244433E1
2.971454083E0,2.080212691E1,-4.810327147E0,2.656406443E0,2.151567397E1
2.981440083E0,1.979887802E1,-5.275249788E0,9.752389723E-1,2.051279899E1
